FID,OBJECTID,KEY_ID,VALUE,TYPE,FEATURECOD,FEATUREGUI,EPSCREATET,EPSMODIFYT,PROJECTID,MAPSCALE,SECURITY,UPDATEREGI,UPDATETIME,YEWBH,YEWID,DESCRIPTIO,X,Y
94,280737,232434,7.200000000000000,0,839100,{29A63F79-52B7-449D-BCB9-9D95C3DE9500},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35892.423071999997774,-16926.553693999998359
95,280738,232436,7.200000000000000,0,839100,{B308CB2D-6554-4B6E-88DC-CA13319CC14D},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35974.614287199998216,-17109.586268800001562
96,280814,231059,7.010000000000000,0,839100,{C218E150-9E2C-4FF5-9895-0632A714FB3E},2010/4/7 0:00:00,2012/4/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36129.773000000001048,-16544.015999999999622
97,280815,231060,6.950000000000000,0,839100,{9B7AD5A1-98EC-40CF-AFA2-8CCA52FA1A09},2010/4/7 0:00:00,2012/4/11 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36079.214999999996508,-16434.574000000000524
98,335481,549201,4.510000000000000,0,839100,{C98D799F-C848-4F69-A6B0-B38D947F9C41},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36521.539575700000569,-16756.785635899999761
99,335482,549202,4.580000000000000,0,839100,{840FD086-5E43-4D2F-A3BF-F8FCADF66225},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36483.672260799998185,-16635.551519299999200
100,335483,549203,4.930000000000000,0,839100,{CB479F29-78EF-4E29-A666-D0BEDCB1EB11},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36442.282404999998107,-16510.897602699998970
101,335484,549204,5.850000000000000,0,839100,{3B9FDE28-8F56-443F-8922-04954E16F619},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36417.228332799997588,-16435.074909399998432
102,335485,549205,4.570000000000000,0,839100,{89566A34-63C0-4902-B42D-BE9BF09680A0},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36369.477838500002690,-16280.677271299999120
103,335486,549206,5.110000000000000,0,839100,{2B98224D-49A1-49CE-9251-5EA6ED17BAE0},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36317.690983100001176,-16114.809625899999446
104,335487,549207,4.640000000000000,0,839100,{68D93F19-446A-4B3F-AB93-BDF73CAD38BE},2014/8/15 0:00:00,2014/8/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36283.727817699997104,-16005.786984500000472
105,335644,549222,4.660000000000000,0,839100,{F2805E75-EE20-43A7-8A3D-B51C4D35082C},2014/9/13 0:00:00,2014/9/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36184.349116299999878,-15698.171146700000463
106,335645,549223,4.550000000000000,0,839100,{641F431E-0355-4885-A8ED-1640090DE385},2014/9/13 0:00:00,2014/9/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36150.807132200003252,-15591.485585599999467
107,335807,549224,4.660000000000000,0,839100,{A6B7CBFA-F086-41E4-83E2-4DB57643C28A},2014/9/13 0:00:00,2014/9/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36097.480694300000323,-15424.128640700000688
108,335808,549225,5.180000000000000,0,839100,{FD8A861C-9B06-4D37-AB4D-242C63EB48B4},2014/9/13 0:00:00,2014/9/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36058.549605000000156,-15300.156994799999666
109,335809,549226,4.840000000000000,0,839100,{097C98DA-DA9C-436C-B3A2-B16B5CEBB477},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33874.617710799997440,-17324.815178600001673
110,335810,549227,4.680000000000000,0,839100,{F4DB1188-ED47-4943-9C10-ED400289027F},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33729.387962900000275,-17300.566764700000931
111,335811,549228,4.660000000000000,0,839100,{38452E64-71B0-4170-88E7-63D12482E1B4},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33602.344525400003477,-17275.547007900000608
112,335812,549229,4.940000000000000,0,839100,{53F8D342-1349-4D27-8A7C-F111E2F2ED73},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33532.988846799999010,-17279.566682199998468
113,335813,549230,5.730000000000000,0,839100,{8F598C23-C2E3-4AC6-B63D-BBD95F7207E4},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33393.756018499996571,-17268.615785599999072
114,335814,549231,4.690000000000000,0,839100,{99E09052-8D38-4ECD-B51F-4B75494A000D},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33280.314289800000552,-17275.394912100000511
115,335818,549235,6.170000000000000,0,839100,{EFA42050-6E7A-4D3C-880F-98108C9009D8},2014/9/14 0:00:00,2014/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36029.076267099997494,-17334.357281100001273
116,335819,549236,5.020000000000000,0,839100,{04CEF16D-75C6-45A9-B1A4-6BFD7B491026},2014/9/14 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36155.467865500002517,-17284.116783699999360
117,335820,549237,4.520000000000000,0,839100,{50EB5EF4-1EAB-43E4-9C13-2C8B0EB8E1D1},2014/9/14 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36280.637265600002138,-17233.582958700000745
118,335821,549238,4.610000000000000,0,839100,{2ADB8D30-2904-4B69-A26A-148BF3D14767},2014/9/14 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36384.632759499996610,-17192.571416300001147
119,335999,549239,5.650000000000000,0,839100,{30A4EB6F-0504-4FFA-92E3-69C976AD4C5F},2014/9/14 0:00:00,2014/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36512.903827200003434,-17141.641055899999628
120,336004,549244,4.640000000000000,0,839100,{C3AF24F9-798D-4296-A6FF-4315F379A52E},2014/9/14 0:00:00,2014/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36564.074553300000844,-16890.038412099998823
121,336011,549252,4.640000000000000,0,839100,{D469F18D-D435-45BF-AD99-6A5DFBE7C213},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34994.285033300002397,-17508.940154399999301
122,336012,549253,4.400000000000000,0,839100,{8373CCAA-AA32-4C3D-B9C8-9C4830204E1C},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34910.197791400001734,-17501.567130100000213
123,336196,549254,4.140000000000000,0,839100,{66627F84-8323-41D0-9CB2-7601B8555D13},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34781.637017399996694,-17480.983500300000742
124,336197,549255,4.360000000000000,0,839100,{2E91CE48-2BB8-4E26-B674-95F4607AD675},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34680.453484899997420,-17458.263286900000821
125,336198,549256,4.570000000000000,0,839100,{A3A49889-716A-46D7-9059-1AEB6690809F},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34566.273005299997749,-17439.729329000001599
126,336199,549257,4.410000000000000,0,839100,{A820A559-7A3D-4BF5-8243-83DC25C8D93A},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34466.737177199996950,-17425.591663499999413
127,336200,549258,4.870000000000000,0,839100,{F5ED6860-DFC9-478E-90D7-C54118762AC7},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34368.294990199996391,-17398.058704800001578
128,336201,549259,6.660000000000000,0,839100,{4E8909F7-5308-4F1D-B018-92D8BB471AF2},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34274.727111000000150,-17383.232986999999412
129,336202,549260,8.090000000000000,0,839100,{67189F31-A38A-46D3-B02D-AD0E336F255F},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34198.605885899996792,-17375.703340299998672
130,336203,549261,5.480000000000000,0,839100,{8D10EC2A-7328-48C1-B8CA-4C2F0D1A7B23},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34092.280067300001974,-17365.306506900000386
131,336204,549262,5.590000000000000,0,839100,{B8E8A0A1-27F1-44EA-9AE6-1B6E5B303840},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35937.806849000000511,-17369.017379199998686
132,336205,549263,7.590000000000000,0,839100,{B13E386D-F21E-414A-9082-2595683E65C9},2014/9/15 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35805.679066600001534,-17414.407107399998495
133,336206,549264,7.300000000000000,0,839100,{D1B27007-F1C8-4B4A-A4A5-503CFF634F52},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35757.486430299999483,-17448.606931300000724
134,336207,549265,4.550000000000000,0,839100,{DF0E7101-D4C7-4E3E-94FA-91459F196C70},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35585.107584500001394,-17481.068517700001394
135,336208,549266,4.190000000000000,0,839100,{E4A275AA-E293-406F-839C-5B2940BA6394},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35476.283049400000891,-17522.851403000000573
136,336209,549267,4.470000000000000,0,839100,{25C5784C-C4B8-477A-9E58-BE0D5E4F5FDF},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35281.537974999999278,-17536.898535299998912
137,336210,549268,4.120000000000000,0,839100,{6CF20FD6-6863-4993-A0A3-CEE055B29A74},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35202.122246600003564,-17537.083223000001453
138,336383,549269,4.230000000000000,0,839100,{C347FE2D-33F5-49BA-8868-297D9B131970},2014/9/15 0:00:00,2014/9/15 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35129.377004800000577,-17533.367740199999389
139,336387,232207,6.410000000000000,0,839100,{71EC3C62-7108-496B-8B62-11A219AB479D},2010/4/7 0:00:00,2014/10/4 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33390.870000000002619,-15274.693999999999505
140,336391,232252,7.220000000000000,0,839100,{918D1612-C5E4-4A1A-BAFC-A8B6F83FD7EA},2010/4/7 0:00:00,2014/9/16 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35552.896000000000640,-15232.941000000000713
141,336542,232439,7.300000000000000,0,839100,{88625EC6-AF6A-4B83-B64C-83114122AA48},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36267.374000000003434,-16839.646000000000640
142,336719,232497,4.910000000000000,0,839100,{0EB81ACA-010B-4C5A-A06B-B0D5CB6DC328},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33598.349999999998545,-17809.205000000001746
143,336720,232496,4.870000000000000,0,839100,{F921343B-6DB5-416B-876C-2EFA7316415B},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33547.610000000000582,-17628.505000000001019
144,336722,232303,4.300000000000000,0,839100,{084F52DB-241D-417F-AE57-82A924EBED6D},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34641.141921800001001,-16613.934105600001203
145,336723,232310,5.670000000000000,0,839100,{7291F2F6-81DE-46F8-B0E7-DE007C421E96},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34370.910000000003492,-16018.435999999999694
146,336724,232309,4.200000000000000,0,839100,{95A93F03-5B3A-46C1-9BB4-3F0BE5284211},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34414.120999999999185,-16114.275999999999840
147,336725,232307,4.300000000000000,0,839100,{AD6ABB49-4D1B-4FBB-BD54-F5A19B7ED733},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34684.074033999997482,-16709.521491999999853
148,336726,232306,4.300000000000000,0,839100,{F7048CDC-8FCB-41BE-BCF5-D2AEB8C431A3},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34589.896420099998068,-16500.466648500001611
149,336915,232305,4.300000000000000,0,839100,{9093F6E6-A3ED-4312-8336-DEDBC7086535},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34486.245269799997914,-16270.065581000000748
150,336916,232304,6.800000000000000,0,839100,{DA85215C-8602-4C6B-9985-4863AD3A9371},2010/4/7 0:00:00,2014/10/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34540.440000000002328,-16391.950000000000728
151,401184,610547,7.730000000000000,0,839100,{B147172A-5E80-4EAD-954C-33720B8A6699},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35302.135239700000966,-16933.114000800000213
152,401384,610548,4.790000000000000,0,839100,{D5D4818E-8489-467C-BD34-39F9F5E650B7},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35448.121144700002333,-17170.294692700001178
153,401385,610549,14.449999999999999,0,839100,{1A4D653A-B548-4823-88C9-F68F44F2ED04},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35626.684350399998948,-17476.997730300001422
154,401386,610550,4.410000000000000,0,839100,{973348DE-3743-49FD-8F5D-33917C1B35DA},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35258.679702800000086,-16836.444725199999084
155,401387,610551,4.410000000000000,0,839100,{EBFBCB71-23CD-4DA8-BCB5-6D3E51DB2119},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35348.517182800002047,-16971.347890100001678
156,401388,610552,4.410000000000000,0,839100,{B0F046C0-8E41-4E20-905E-3D55DA92B502},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35455.257194899997558,-17137.362773600001674
157,401389,610553,4.410000000000000,0,839100,{DAEF680B-C579-4EE4-913A-4178DC4859D1},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35550.976338400003442,-17295.378826700001810
158,401390,610554,4.430000000000000,0,839100,{662D3676-1212-4528-8377-15FEDB818745},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35207.671578000001318,-16856.287409299999126
159,401391,610555,6.120000000000000,0,839100,{0BBDFF66-DC04-4D3A-BCBD-AB22FC992DD8},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35225.042902300003334,-16815.076007799998479
160,401392,610556,5.650000000000000,0,839100,{64A281F0-AE4E-4BB9-9E3B-5F0BCAB37C23},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35378.557316200000059,-17061.063856699998723
161,401393,610557,9.210000000000001,0,839100,{40080BA1-5FD9-4B7C-910E-3C94D8BD4AFD},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35547.842676200001733,-17337.742428900000959
162,401577,610342,4.870000000000000,0,839100,{DF630B74-91F4-4778-924C-F821FFEAB40C},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35807.995039300003555,-17837.078507900001568
163,401579,610344,9.650000000000000,0,839100,{89CC0EF1-4685-4984-91EE-03789BF82BF2},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35711.245850200000859,-17640.904517300001316
164,401580,610345,7.120000000000000,0,839100,{2CA2ABD9-0AC0-4F1E-83F3-8929768EF630},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35771.174229500000365,-17758.569515700000920
165,401784,610591,4.910000000000000,0,839100,{13243396-3C7F-4476-8B3B-0C5BB80AD5C0},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35008.259913100002450,-16478.736158399999113
166,401785,610592,4.910000000000000,0,839100,{18F01CC8-310D-4B91-A0A0-40D0FAB5473B},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35154.493304199997510,-16707.902552100000321
167,401962,610593,4.910000000000000,0,839100,{98133B69-860C-4EFA-B399-9F6174C90045},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35081.395943499999703,-16593.552340300000651
168,401963,610594,4.410000000000000,0,839100,{96D4BB8C-E1DF-48C6-A2B8-8F0B0D76D508},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35053.235245299998496,-16517.728940900000453
169,401964,610595,4.410000000000000,0,839100,{2AF5D79C-9B3A-4983-BF31-3C9835E969FD},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35124.925028400000883,-16630.590368699999090
170,401965,610596,4.410000000000000,0,839100,{18282EE2-8D5D-42A1-ADC6-B138C299C678},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35222.198694400001841,-16780.327236000000994
171,401966,610597,4.430000000000000,0,839100,{73CBD5F2-6DA9-4078-8FB3-18AF6A89CDA1},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35084.218515400003525,-16662.323989900000015
172,402893,610448,4.720000000000000,0,839100,{7E349054-D16D-4A9A-82C5-065B8AEC569F},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34345.345002800000657,-15434.994168900000659
173,402894,610449,8.199999999999999,0,839100,{B9E4CAC7-3331-4B75-8DFD-490F848173DB},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34517.939538099999481,-15709.661281799999415
174,402895,610450,4.980000000000000,0,839100,{FBB56A5C-62E2-4110-87EC-9081C574D732},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34683.625728999999410,-15966.331509699999515
175,402896,610451,4.410000000000000,0,839100,{C30F3ADC-A5C0-42A4-BF4A-E6EFA6DE2484},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34292.686073899996700,-15319.141492599999765
176,402897,610452,4.410000000000000,0,839100,{47F6B63C-44FF-470E-BADE-A7C108225263},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34389.971340800002508,-15472.383769500000199
177,402898,610453,4.410000000000000,0,839100,{A6886E1E-A013-42B0-AB36-041ADCD12A34},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34468.354851500000223,-15595.033790999999837
178,402899,610454,4.410000000000000,0,839100,{2B188C34-2E02-4267-A986-6273B354B6B4},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34586.599103499997000,-15781.303870699999607
179,402900,610455,4.410000000000000,0,839100,{14C30555-83C9-4B88-B46D-DD2086F3D9FD},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34679.156997899997805,-15926.110349399999905
180,402901,610456,4.390000000000000,0,839100,{D03DB062-BD33-4E5E-81FB-352746A77193},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34638.087956399998802,-15959.815159300000232
181,403060,610458,4.820000000000000,0,839100,{E022AEC3-ACE2-4301-8561-700EC3AC931C},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34275.296848600002704,-15324.419636900000114
182,403061,610459,5.320000000000000,0,839100,{72864D78-3133-4B5A-B474-19CE08B6F194},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34446.424381600001652,-15592.118375800000649
183,403062,610460,5.460000000000000,0,839100,{27B4BE32-86AB-432E-A278-17D6A6C81A29},2015/9/25 0:00:00,2015/9/25 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34610.849465100000089,-15850.355965599999763
184,403481,610501,4.980000000000000,0,839100,{20E2E6B0-CB29-4E34-B850-FD28275CA19C},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34706.071564600002603,-16006.942443500000081
185,403665,610502,7.920000000000000,0,839100,{3028AFFB-B541-4C5F-897A-FC1164ED9CD6},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34876.272444599999289,-16267.166418099999646
186,403666,610503,4.410000000000000,0,839100,{435E2929-9F14-4550-9093-942AB8FAB8EB},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34772.753174099998432,-16072.850313799999640
187,403667,610504,4.410000000000000,0,839100,{FB0FC97B-D7D7-4FC8-9480-0220C723F77F},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34856.989346000002115,-16207.335845800000243
188,403668,610505,4.410000000000000,0,839100,{82A2E67E-4F2B-4E25-BAF5-C94F49E57BCA},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34948.021720199998526,-16351.968310800000836
189,403669,610506,4.430000000000000,0,839100,{90F29A01-F8C6-4D2D-9D70-8A99AD5DBCB3},2015/9/14 0:00:00,2015/9/14 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34992.430148300001747,-16516.369020699999965
